Mod:Item:MetaData, Localized Name
carryon:entity_item, item.entity_item.name
toughasnails:campfire:0, 奥术营火
toughasnails:rain_collector:0, 雨水收集器
toughasnails:temperature_coil:0, 冷却旋管
toughasnails:temperature_coil:1, 加热旋管
toughasnails:tan_icon, TAN图标
toughasnails:thermometer, 温度计
toughasnails:canteen:0, 水罐
toughasnails:purified_water_bottle:0, 纯净水水瓶
toughasnails:fruit_juice:0, 苹果酒
toughasnails:fruit_juice:1, 甜菜汁
toughasnails:fruit_juice:2, 仙人掌果汁
toughasnails:fruit_juice:3, 胡萝卜果汁
toughasnails:fruit_juice:4, 紫颂果汁
toughasnails:fruit_juice:5, 闪烁的西瓜汁
toughasnails:fruit_juice:6, 金苹果汁
toughasnails:fruit_juice:7, 金胡萝卜汁
toughasnails:fruit_juice:8, 西瓜汁
toughasnails:fruit_juice:9, 南瓜汁
toughasnails:ice_cube, 小冰块
toughasnails:magma_shard, 岩浆碎片
toughasnails:jelled_slime, 冻结史莱姆
toughasnails:charcoal_filter, 活性炭过滤器
toughasnails:wool_helmet, 羊毛头巾
toughasnails:wool_chestplate, 羊毛夹克
toughasnails:wool_leggings, 羊毛裤子
toughasnails:wool_boots, 羊毛靴子
toughasnails:jelled_slime_helmet, 冻结史莱姆头盔
toughasnails:jelled_slime_chestplate, 冻结史莱姆胸甲
toughasnails:jelled_slime_leggings, 冻结史莱姆护腿
toughasnails:jelled_slime_boots, 冻结史莱姆靴子
forestry:fertilizer_bio, 堆肥
forestry:fertilizer_compound, 肥料
forestry:apatite, 磷灰石
forestry:research_note, %s 的笔记
forestry:portable_alyzer, 便携式多用分析仪
forestry:ingot_copper, 铜锭
forestry:ingot_tin, 锡锭
forestry:ingot_bronze, 青铜锭
forestry:wrench, 扳手
forestry:pipette, 移液管
forestry:sturdy_machine, 坚固部件
forestry:hardened_machine, 强化部件
forestry:impregnated_casing, 浸渍部件
forestry:flexible_casing, 灵活部件
forestry:crafting_material:0, 脉动之尘
forestry:crafting_material:1, 脉动网格
forestry:crafting_material:2, 丝缕
forestry:crafting_material:3, 丝绸
forestry:crafting_material:4, 驱云电荷
forestry:crafting_material:5, 碎冰
forestry:crafting_material:6, 飘香镶板
forestry:crafting_material:7, 伪装镶板
forestry:naturalist_helmet, 眼镜
forestry:peat, 泥炭
forestry:ash, 灰烬
forestry:bituminous_peat, 沥青质泥炭
forestry:gear_bronze, 青铜齿轮
forestry:gear_copper, 铜齿轮
forestry:gear_tin, 锡齿轮
forestry:chipsets:0, 小型电子板
forestry:chipsets:1, 中型电子板
forestry:chipsets:2, 大型电子板
forestry:chipsets:3, 先进电子板
forestry:soldering_iron, 电烙铁
forestry:carton, 纸板箱
forestry:oak_stick, 浸渍木棍
forestry:wood_pulp, 木浆
forestry:broken_bronze_pickaxe, 损坏的镐
forestry:broken_bronze_shovel, 损坏的锹
forestry:bronze_pickaxe, 幸存者之镐
forestry:bronze_shovel, 幸存者之锹
forestry:kit_shovel, 锹应急袋
forestry:kit_pickaxe, 镐应急袋
forestry:mouldy_wheat, 发霉小麦
forestry:decaying_wheat, 腐烂小麦
forestry:mulch, 覆盖戍
forestry:iodine_capsule, 碘酒胶囊
forestry:phosphor, 荧光粉
forestry:beeswax, 蜂蜡
forestry:refractory_wax, 耐火蜂蜡
forestry:fruits:0, 樱桃
forestry:fruits:1, 核桃
forestry:fruits:2, 栗子
forestry:fruits:3, 柠檬
forestry:fruits:4, 李子
forestry:fruits:5, 椰枣
forestry:fruits:6, 木瓜
forestry:analyzer:0, 分析仪
forestry:escritoire:0, 写字台
forestry:bog_earth:0, 沼泽泥
forestry:humus:0, 腐殖土
forestry:resources:0, 磷矿石
forestry:resources:1, 铜矿石
forestry:resources:2, 锡矿石
forestry:resource_storage:0, 磷灰石块
forestry:resource_storage:1, 铜块
forestry:resource_storage:2, 锡块
forestry:resource_storage:3, 青铜块
forestry:ash_brick:0, 灰砖
forestry:ash_stairs:0, 灰砖楼梯
forestry:genetic_filter:0, 基因过滤器
forestry:charcoal:0, 木炭块
forestry:wood_pile:0, 原木堆
forestry:wood_pile_decorative:0, 装饰用原木堆
forestry:ash_block:0, 灰烬块
forestry:loam:0, 壤土
forestry:fluid.bio.ethanol, 种子油
forestry:fluid.biomass, 生物质
forestry:fluid.glass, 液态玻璃
forestry:fluid.for.honey, 蜂蜜
forestry:fluid.ice, 碎冰
forestry:fluid.juice, 果汁
forestry:fluid.milk, 牛奶
forestry:fluid.seed.oil, 种子油
forestry:fluid.short.mead, 蜂蜜酒
forestry:can, item.for.can.name
forestry:capsule, item.for.capsule.name
forestry:refractory, item.for.refractory.name
forestry:bottler:0, 装瓶机
forestry:carpenter:0, 木工机
forestry:centrifuge:0, 离心机
forestry:fermenter:0, 发酵机
forestry:moistener:0, 加湿器
forestry:squeezer:0, 榨汁机
forestry:still:0, 蒸馏器
forestry:rainmaker:0, 造雨机
forestry:fabricator:0, 热电子加工台
forestry:raintank:0, 集雨蓄水槽
forestry:worktable:0, 工作台
forestry:greenhouse:0, Greenhouse Block
forestry:greenhouse:3, 温室能量分配器
forestry:greenhouse:4, 温室控制器
forestry:greenhouse:5, 温室屏幕
forestry:climatiser:0, 温室湿度控制器
forestry:climatiser:1, 温室加热器
forestry:climatiser:2, 温室风扇
forestry:climatiser:3, 温室加湿器
forestry:climatiser:4, 温室除湿器
forestry:greenhouse_screen, 便携式温室屏幕
forestry:camouflage_spray_can, 伪装洒水壶
forestry:mushroom:0, tile.for.mushroom.name
forestry:mushroom:1, tile.for.mushroom.name
forestry:ffarm:0, 农场方块
forestry:ffarm:0, 农场方块
forestry:ffarm:0, 农场方块
forestry:ffarm:0, 农场方块
forestry:ffarm:0, 农场方块
forestry:ffarm:0, 农场方块
forestry:ffarm:0, 农场方块
forestry:ffarm:0, 农场方块
forestry:ffarm:0, 农场方块
forestry:ffarm:0, 农场方块
forestry:ffarm:0, 农场方块
forestry:ffarm:2, 农场齿轮箱
forestry:ffarm:2, 农场齿轮箱
forestry:ffarm:2, 农场齿轮箱
forestry:ffarm:2, 农场齿轮箱
forestry:ffarm:2, 农场齿轮箱
forestry:ffarm:2, 农场齿轮箱
forestry:ffarm:2, 农场齿轮箱
forestry:ffarm:2, 农场齿轮箱
forestry:ffarm:2, 农场齿轮箱
forestry:ffarm:2, 农场齿轮箱
forestry:ffarm:2, 农场齿轮箱
forestry:ffarm:3, 农场出货箱
forestry:ffarm:3, 农场出货箱
forestry:ffarm:3, 农场出货箱
forestry:ffarm:3, 农场出货箱
forestry:ffarm:3, 农场出货箱
forestry:ffarm:3, 农场出货箱
forestry:ffarm:3, 农场出货箱
forestry:ffarm:3, 农场出货箱
forestry:ffarm:3, 农场出货箱
forestry:ffarm:3, 农场出货箱
forestry:ffarm:3, 农场出货箱
forestry:ffarm:4, 农场水阀
forestry:ffarm:4, 农场水阀
forestry:ffarm:4, 农场水阀
forestry:ffarm:4, 农场水阀
forestry:ffarm:4, 农场水阀
forestry:ffarm:4, 农场水阀
forestry:ffarm:4, 农场水阀
forestry:ffarm:4, 农场水阀
forestry:ffarm:4, 农场水阀
forestry:ffarm:4, 农场水阀
forestry:ffarm:4, 农场水阀
forestry:ffarm:5, 农场控制盒
forestry:ffarm:5, 农场控制盒
forestry:ffarm:5, 农场控制盒
forestry:ffarm:5, 农场控制盒
forestry:ffarm:5, 农场控制盒
forestry:ffarm:5, 农场控制盒
forestry:ffarm:5, 农场控制盒
forestry:ffarm:5, 农场控制盒
forestry:ffarm:5, 农场控制盒
forestry:ffarm:5, 农场控制盒
forestry:ffarm:5, 农场控制盒
forestry:arboretum:0, 自动伐木机
forestry:arboretum:1, 手动伐木机
forestry:farm_crops:0, 自动收割机
forestry:farm_crops:1, 手动收割机
forestry:farm_mushroom:0, 自动蘑菇收割机
forestry:farm_mushroom:1, 手动蘑菇收割机
forestry:farm_gourd:0, 自动瓜类收割机
forestry:farm_gourd:1, 手动瓜类收割机
forestry:farm_nether:0, 自动地狱收割机
forestry:farm_nether:1, 手动地狱收割机
forestry:farm_ender:0, 自动末影收割机
forestry:farm_ender:1, 手动末影收割机
forestry:peat_bog:0, 自动泥炭沼泽
forestry:peat_bog:1, 手动泥炭沼泽
enderstorage:ender_storage:0, 末影箱子
enderstorage:ender_storage:1, 末影蓄水槽
enderstorage:ender_pouch, 末影袋子
etutil:wooden_lighter, 简易打火器
extracells:part.base:0, ME流体输出总线
extracells:part.base:1, ME流体输入总线
extracells:part.base:2, ME流体存储总线
extracells:part.base:3, ME流体终端
extracells:part.base:4, ME流体发信器
extracells:part.base:5, ME流体破坏面板
extracells:part.base:6, ME流体成型面板
extracells:part.base:7, ME驱动固定器
extracells:part.base:8, ME能量单元固定器
extracells:part.base:9, ME流体接口
extracells:part.base:10, ME流体存储监控器
extracells:part.base:11, ME流体交换监控器
extracells:part.base:12, ME矿典输出总线
extracells:part.base:13, ME气体输入总线
extracells:part.base:14, ME气体输出总线
extracells:part.base:15, ME气体终端
extracells:part.base:16, ME气体存储总线
extracells:part.base:17, ME气体发信器
extracells:part.base:18, ME气体存储监控器
extracells:part.base:19, ME气体交换监控器
extracells:storage.fluid:0, 1k-ME流体存储元件
extracells:storage.fluid:1, 4k-ME流体存储元件
extracells:storage.fluid:2, 16k-ME流体存储元件
extracells:storage.fluid:3, 64k-ME流体存储元件
extracells:storage.fluid:4, 256k-ME流体存储元件
extracells:storage.fluid:5, 1024k-ME流体存储元件
extracells:storage.fluid:6, 4096k-ME流体存储单元
extracells:storage.physical:0, 256k-ME存储元件
extracells:storage.physical:1, 1024k-ME存储元件
extracells:storage.physical:2, 4096k-ME存储元件
extracells:storage.physical:3, 16384k-ME存储元件
extracells:storage.physical:4, ME方块容器 - 空
extracells:storage.physical:4, ME方块容器 - 空
extracells:storage.gas:0, 1k-ME气体存储元件
extracells:storage.gas:1, 4k-ME气体存储元件
extracells:storage.gas:2, 16k-ME气体存储元件
extracells:storage.gas:3, 64k-ME气体存储元件
extracells:storage.gas:4, 256k-ME气体存储元件
extracells:storage.gas:5, 1024k-ME气体存储元件
extracells:storage.gas:6, 4096k-ME气体存储元件
extracells:pattern.fluid:0, ME流体模板
extracells:pattern.fluid:0, ME流体模板: 水
extracells:pattern.fluid:0, ME流体模板: 熔岩
extracells:pattern.fluid:0, ME流体模板: 液态氢
extracells:pattern.fluid:0, ME流体模板: 液氧
extracells:pattern.fluid:0, ME流体模板: 液态氯
extracells:pattern.fluid:0, ME流体模板: 液态二氧化硫
extracells:pattern.fluid:0, ME流体模板: 液态三氧化硫
extracells:pattern.fluid:0, ME流体模板: 硫酸
extracells:pattern.fluid:0, ME流体模板: 液态氯化氢
extracells:pattern.fluid:0, ME流体模板: 液态乙烯
extracells:pattern.fluid:0, ME流体模板: 液态钠
extracells:pattern.fluid:0, ME流体模板: 盐水
extracells:pattern.fluid:0, ME流体模板: 液态氘
extracells:pattern.fluid:0, ME流体模板: 液态氚
extracells:pattern.fluid:0, ME流体模板: 液态氘氚燃料
extracells:pattern.fluid:0, ME流体模板: 液态锂
extracells:pattern.fluid:0, ME流体模板: 重水
extracells:pattern.fluid:0, ME流体模板: 蒸汽
extracells:pattern.fluid:0, ME流体模板: 菜籽油
extracells:pattern.fluid:0, ME流体模板: 精制菜籽油
extracells:pattern.fluid:0, ME流体模板: 晶化油
extracells:pattern.fluid:0, ME流体模板: 充能油
extracells:pattern.fluid:0, ME流体模板: 杂酚油
extracells:pattern.fluid:0, ME流体模板: 液态煤炭
extracells:pattern.fluid:0, ME流体模板: 石油
extracells:pattern.fluid:0, ME流体模板: 石脑油
extracells:pattern.fluid:0, ME流体模板: 精炼油
extracells:pattern.fluid:0, ME流体模板: 树汁
extracells:pattern.fluid:0, ME流体模板: 糖浆
extracells:pattern.fluid:0, ME流体模板: 树脂
extracells:pattern.fluid:0, ME流体模板: 树油
extracells:pattern.fluid:0, ME流体模板: 种子油
extracells:pattern.fluid:0, ME流体模板: 生物质原油
extracells:pattern.fluid:0, ME流体模板: 藿香碱
extracells:pattern.fluid:0, ME流体模板: 蘑菇煲
extracells:pattern.fluid:0, ME流体模板: 知识精华
extracells:pattern.fluid:0, ME流体模板: 药水
extracells:pattern.fluid:0, ME流体模板: 喷溅药水
extracells:pattern.fluid:0, ME流体模板: 滞留药水
extracells:pattern.fluid:0, ME流体模板: 不稳定红石
extracells:pattern.fluid:0, ME流体模板: 充能液态荧石
extracells:pattern.fluid:0, ME流体模板: 谐振末影珍珠
extracells:pattern.fluid:0, ME流体模板: 烈焰之炽焱
extracells:pattern.fluid:0, ME流体模板: 极寒之凛冰
extracells:pattern.fluid:0, ME流体模板: 飞扬之清风
extracells:pattern.fluid:0, ME流体模板: 板块之层岩
extracells:pattern.fluid:0, ME流体模板: 元始魔力
extracells:pattern.fluid:0, ME流体模板: 流沙
extracells:pattern.fluid:0, ME流体模板: 蜂蜜
extracells:pattern.fluid:0, ME流体模板: 血
extracells:pattern.fluid:0, ME流体模板: 毒液
extracells:pattern.fluid:0, ME流体模板: 温泉水
extracells:pattern.fluid:0, ME流体模板: 液态方美矾
extracells:pattern.fluid:0, ME流体模板: 液态乙烯
extracells:pattern.fluid:0, ME流体模板: 盐酸
extracells:pattern.fluid:0, ME流体模板: 硅烷
extracells:pattern.fluid:0, ME流体模板: 高纯硅烷
extracells:pattern.fluid:0, ME流体模板: 液态龙息
extracells:pattern.fluid:0, ME流体模板: 润滑油
extracells:pattern.fluid:0, ME流体模板: 炼油气
extracells:pattern.fluid:0, ME流体模板: 熔融铁
extracells:pattern.fluid:0, ME流体模板: 熔融黄金
extracells:pattern.fluid:0, ME流体模板: 熔融铅
extracells:pattern.fluid:0, ME流体模板: 熔融铜
extracells:pattern.fluid:0, ME流体模板: 熔融银
extracells:pattern.fluid:0, ME流体模板: 熔融黎明石
extracells:pattern.fluid:0, ME流体模板: 熔融锡
extracells:pattern.fluid:0, ME流体模板: 熔融铝
extracells:pattern.fluid:0, ME流体模板: 熔融镍
extracells:pattern.fluid:0, ME流体模板: 熔融青铜
extracells:pattern.fluid:0, ME流体模板: 熔融琥珀金
extracells:pattern.fluid:0, ME流体模板: 炼金浆液
extracells:pattern.fluid:0, ME流体模板: 纯净水
extracells:pattern.fluid:0, ME流体模板: 乙醇
extracells:pattern.fluid:0, ME流体模板: 生物质
extracells:pattern.fluid:0, ME流体模板: 液态玻璃
extracells:pattern.fluid:0, ME流体模板: 蜂蜜
extracells:pattern.fluid:0, ME流体模板: 碎冰
extracells:pattern.fluid:0, ME流体模板: 果汁
extracells:pattern.fluid:0, ME流体模板: 牛奶
extracells:pattern.fluid:0, ME流体模板: 种子油
extracells:pattern.fluid:0, ME流体模板: 蜂蜜酒
extracells:pattern.fluid:0, ME流体模板: 植物油
extracells:pattern.fluid:0, ME流体模板: 乙醇
extracells:pattern.fluid:0, ME流体模板: 生物柴油
extracells:pattern.fluid:0, ME流体模板: 液态混凝土
extracells:pattern.fluid:0, ME流体模板: 氧气
extracells:pattern.fluid:0, ME流体模板: 氢
extracells:pattern.fluid:0, ME流体模板: 氘
extracells:pattern.fluid:0, ME流体模板: 氚
extracells:pattern.fluid:0, ME流体模板: 氦3
extracells:pattern.fluid:0, ME流体模板: 氦气
extracells:pattern.fluid:0, ME流体模板: 熔融硼
extracells:pattern.fluid:0, ME流体模板: 熔融硼-10
extracells:pattern.fluid:0, ME流体模板: 熔融硼-11
extracells:pattern.fluid:0, ME流体模板: 熔融锂
extracells:pattern.fluid:0, ME流体模板: 熔融锂-6
extracells:pattern.fluid:0, ME流体模板: 熔融锂-7
extracells:pattern.fluid:0, ME流体模板: 熔融硼铁合金
extracells:pattern.fluid:0, ME流体模板: 熔融高强合金
extracells:pattern.fluid:0, ME流体模板: 熔融硬碳
extracells:pattern.fluid:0, ME流体模板: 熔融铍
extracells:pattern.fluid:0, ME流体模板: 熔融锰
extracells:pattern.fluid:0, ME流体模板: 熔融二氧化锰
extracells:pattern.fluid:0, ME流体模板: 熔融硫
extracells:pattern.fluid:0, ME流体模板: 熔融砷
extracells:pattern.fluid:0, ME流体模板: 液氦
extracells:pattern.fluid:0, ME流体模板: 液氮
extracells:pattern.fluid:0, ME流体模板: 等离子体
extracells:pattern.fluid:0, ME流体模板: 中子流体
extracells:pattern.fluid:0, ME流体模板: 甲醇
extracells:pattern.fluid:0, ME流体模板: 辐射宁流体
extracells:pattern.fluid:0, ME流体模板: 缓效辐射宁流体
extracells:pattern.fluid:0, ME流体模板: 氮气
extracells:pattern.fluid:0, ME流体模板: 氟
extracells:pattern.fluid:0, ME流体模板: 二氧化碳
extracells:pattern.fluid:0, ME流体模板: 一氧化碳
extracells:pattern.fluid:0, ME流体模板: 乙烯
extracells:pattern.fluid:0, ME流体模板: 氟代甲烷
extracells:pattern.fluid:0, ME流体模板: 氨气
extracells:pattern.fluid:0, ME流体模板: 二氟化氧
extracells:pattern.fluid:0, ME流体模板: 乙硼烷
extracells:pattern.fluid:0, ME流体模板: 二氧化硫
extracells:pattern.fluid:0, ME流体模板: 三氧化硫
extracells:pattern.fluid:0, ME流体模板: 氢氟酸
extracells:pattern.fluid:0, ME流体模板: 硼酸
extracells:pattern.fluid:0, ME流体模板: 硫酸
extracells:pattern.fluid:0, ME流体模板: 氮化硼溶液
extracells:pattern.fluid:0, ME流体模板: 氟化钙溶液
extracells:pattern.fluid:0, ME流体模板: 硫酸钙溶液
extracells:pattern.fluid:0, ME流体模板: 氟化钠溶液
extracells:pattern.fluid:0, ME流体模板: 氟化钾溶液
extracells:pattern.fluid:0, ME流体模板: 氢氧化钠溶液
extracells:pattern.fluid:0, ME流体模板: 氢氧化钾溶液
extracells:pattern.fluid:0, ME流体模板: 硼砂溶液
extracells:pattern.fluid:0, ME流体模板: 堆芯熔融物
extracells:pattern.fluid:0, ME流体模板: 可可浆
extracells:pattern.fluid:0, ME流体模板: 可可脂
extracells:pattern.fluid:0, ME流体模板: 熔融无糖巧克力
extracells:pattern.fluid:0, ME流体模板: 熔融黑巧克力
extracells:pattern.fluid:0, ME流体模板: 熔融牛奶巧克力
extracells:pattern.fluid:0, ME流体模板: 糖液
extracells:pattern.fluid:0, ME流体模板: 熔融明胶
extracells:pattern.fluid:0, ME流体模板: 水合明胶
extracells:pattern.fluid:0, ME流体模板: 液态棉花糖
extracells:pattern.fluid:0, ME流体模板: 熔融氟化锂
extracells:pattern.fluid:0, ME流体模板: 熔融氟化铍
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐混合物
extracells:pattern.fluid:0, ME流体模板: 熔融氢氧化钠
extracells:pattern.fluid:0, ME流体模板: 熔融氢氧化钾
extracells:pattern.fluid:0, ME流体模板: 高压蒸汽
extracells:pattern.fluid:0, ME流体模板: 废蒸汽
extracells:pattern.fluid:0, ME流体模板: 低压蒸汽
extracells:pattern.fluid:0, ME流体模板: 低质蒸汽
extracells:pattern.fluid:0, ME流体模板: 预热水
extracells:pattern.fluid:0, ME流体模板: 冷凝水
extracells:pattern.fluid:0, ME流体模板: 熔融钠
extracells:pattern.fluid:0, ME流体模板: 熔融钾
extracells:pattern.fluid:0, ME流体模板: 共晶钠钾合金
extracells:pattern.fluid:0, ME流体模板: 热共晶钠钾合金
extracells:pattern.fluid:0, ME流体模板: 熔融砷化硼
extracells:pattern.fluid:0, ME流体模板: 碳化硅蒸气
extracells:pattern.fluid:0, ME流体模板: 熔融Alugentum
extracells:pattern.fluid:0, ME流体模板: 熔融氧化铝
extracells:pattern.fluid:0, ME流体模板: 熔融钍
extracells:pattern.fluid:0, ME流体模板: 熔融氟化钍
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化钍
extracells:pattern.fluid:0, ME流体模板: 熔融铀
extracells:pattern.fluid:0, ME流体模板: 熔融氟化铀
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化铀
extracells:pattern.fluid:0, ME流体模板: 熔融钚
extracells:pattern.fluid:0, ME流体模板: 熔融氟化钚
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化钚
extracells:pattern.fluid:0, ME流体模板: 熔融钍-230
extracells:pattern.fluid:0, ME流体模板: 熔融氟化钍-230
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化钍-230
extracells:pattern.fluid:0, ME流体模板: 熔融铀-233
extracells:pattern.fluid:0, ME流体模板: 熔融氟化铀-233
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化铀-233
extracells:pattern.fluid:0, ME流体模板: 熔融铀-235
extracells:pattern.fluid:0, ME流体模板: 熔融氟化铀-235
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化铀-235
extracells:pattern.fluid:0, ME流体模板: 熔融铀-238
extracells:pattern.fluid:0, ME流体模板: 熔融氟化铀-238
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化铀-238
extracells:pattern.fluid:0, ME流体模板: 熔融镎-236
extracells:pattern.fluid:0, ME流体模板: 熔融氟化镎-236
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化镎-236
extracells:pattern.fluid:0, ME流体模板: 熔融镎-237
extracells:pattern.fluid:0, ME流体模板: 熔融氟化镎-237
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化镎-237 
extracells:pattern.fluid:0, ME流体模板: 熔融钚-238
extracells:pattern.fluid:0, ME流体模板: 熔融氟化钚-238
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化钚-238
extracells:pattern.fluid:0, ME流体模板: 熔融钚-239
extracells:pattern.fluid:0, ME流体模板: 熔融氟化钚-239
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化钚-239
extracells:pattern.fluid:0, ME流体模板: 熔融钚-241
extracells:pattern.fluid:0, ME流体模板: 熔融氟化钚-241
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化钚-241
extracells:pattern.fluid:0, ME流体模板: 熔融钚-242
extracells:pattern.fluid:0, ME流体模板: 熔融氟化钚-242
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化钚-242
extracells:pattern.fluid:0, ME流体模板: 熔融镅-241
extracells:pattern.fluid:0, ME流体模板: 熔融氟化镅-241
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化镅-241
extracells:pattern.fluid:0, ME流体模板: 熔融镅-242
extracells:pattern.fluid:0, ME流体模板: 熔融氟化镅-242
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化镅-242
extracells:pattern.fluid:0, ME流体模板: 熔融镅-243
extracells:pattern.fluid:0, ME流体模板: 熔融氟化镅-243
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化镅-243
extracells:pattern.fluid:0, ME流体模板: 熔融锔-243
extracells:pattern.fluid:0, ME流体模板: 熔融氟化锔-243
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化锔-243
extracells:pattern.fluid:0, ME流体模板: 熔融锔-245
extracells:pattern.fluid:0, ME流体模板: 熔融氟化锔-245
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化锔-245
extracells:pattern.fluid:0, ME流体模板: 熔融锔-246
extracells:pattern.fluid:0, ME流体模板: 熔融氟化锔-246
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化锔-246
extracells:pattern.fluid:0, ME流体模板: 熔融锔-247
extracells:pattern.fluid:0, ME流体模板: 熔融氟化锔-247
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化锔-247
extracells:pattern.fluid:0, ME流体模板: 熔融锫-247
extracells:pattern.fluid:0, ME流体模板: 熔融氟化锫-247
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化锫-247
extracells:pattern.fluid:0, ME流体模板: 熔融锫-248
extracells:pattern.fluid:0, ME流体模板: 熔融氟化锫-248
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化锫-248
extracells:pattern.fluid:0, ME流体模板: 熔融锎-249
extracells:pattern.fluid:0, ME流体模板: 熔融氟化锎-249
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化锎-249
extracells:pattern.fluid:0, ME流体模板: 熔融锎-250
extracells:pattern.fluid:0, ME流体模板: 熔融氟化锎-250
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化锎-250
extracells:pattern.fluid:0, ME流体模板: 熔融锎-251
extracells:pattern.fluid:0, ME流体模板: 熔融氟化锎-251
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化锎-251
extracells:pattern.fluid:0, ME流体模板: 熔融锎-252
extracells:pattern.fluid:0, ME流体模板: 熔融氟化锎-252
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化锎-252
extracells:pattern.fluid:0, ME流体模板: 熔融TBU燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟化TBU燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-氟化TBU燃料
extracells:pattern.fluid:0, ME流体模板: 熔融低浓缩铀-233燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟化低浓缩铀-233燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-低浓缩氟化铀-233燃料
extracells:pattern.fluid:0, ME流体模板: 熔融高浓缩铀-233燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟化高浓缩铀-233燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-高浓缩氟化铀-233燃料
extracells:pattern.fluid:0, ME流体模板: 熔融低浓缩铀-235燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟化低浓缩铀-235燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-低浓缩氟化铀-235燃料
extracells:pattern.fluid:0, ME流体模板: 熔融高浓缩铀-235燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟化高浓缩铀-235燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-高浓缩氟化铀-235燃料
extracells:pattern.fluid:0, ME流体模板: 熔融低浓缩镎-236燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟化低浓缩镎-236燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-低浓缩氟化镎-236燃料
extracells:pattern.fluid:0, ME流体模板: 熔融高浓缩镎-236燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟化高浓缩镎-236燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-高浓缩氟化镎-236燃料
extracells:pattern.fluid:0, ME流体模板: 熔融低浓缩钚-239燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟化低浓缩钚-239燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-低浓缩氟化钚-239燃料
extracells:pattern.fluid:0, ME流体模板: 熔融高浓缩钚-239燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟化高浓缩钚-239燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-高浓缩氟化钚-239燃料
extracells:pattern.fluid:0, ME流体模板: 熔融低浓缩钚-241燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟化低浓缩钚-241燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-低浓缩氟化钚-241燃料
extracells:pattern.fluid:0, ME流体模板: 熔融高浓缩钚-241燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟化高浓缩钚-241燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟锂铍盐-高浓缩氟化钚-241燃料
extracells:pattern.fluid:0, ME流体模板: 熔融低浓缩镅-242燃料
extracells:pattern.fluid:0, ME流体模板: 熔融氟化低浓缩镅-242燃料
